brand,key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
talenti,32_talenti,DeeDee,2017-09-25,5,flipping incredible!!!!,22.0,1.0,"I have been vegan for over 10 years now and thought I have tried every dairy free brand of ice cream. My daughter picked this up, I didn't even look at it until we got home. I didn't know it was dairy free. OMG I had one bite and it is the best dairy free ice cream I have ever tasted. It's so creamy and smooth and full of peanut butter and chocolate. I had to get on your website because I simply couldn't believe it was dairy free. I'm in big trouble now, and it's a great price too. Thank you so much for the most incredible dessert I have ever put in my mouth.",,,,
talenti,32_talenti,itnelar,2017-09-25,5,The very best frozen sweet treat!,7.0,1.0,"The very best frozen sweet treat!
The texture will fool you at first bite.
So creamy and smooth. I REALLY like that it's not studded with nuts or other crunchy stuff.
If that's your style, you can add your choice.
Thank you Talenti for all your awesome products.",,,,
talenti,32_talenti,Artmomma,2017-07-22,5,OMG! Tastes like my Dad's peanut butter fudge!,7.0,0.0,"I can't have any dairy at all, so I gravitate to non-dairy frozen desserts and sorbettos. I saw this while in NC visiting our daughter and HAD to try it. I get tired of fruit flavored sorbets, which are the norm. I was totally blown away! SO rich and tasty! Best treat in a long time! I could only handle about 1/4 C at a time due to the richness, which is so satisfying. At 15 gr. of fat per 1/2 C serving, it isn't health food by any means, but boy, when you need a special treat, this is amazing! Keep up the good work, Talenti!",,,,
talenti,32_talenti,Vegan peanut fudge,2018-06-27,3,No fudge in the peanutbutter fudge sorbetto,3.0,1.0,The first two times we bought the peanut butter fudge sorbetto there were three thick ribbons of fudge going from the top to the bottom. The last two times there is only a couple of spots of fudge at the bottom of the container. Please bring back the the ribbons of thick fudge throughout the container.,,,,
talenti,32_talenti,GoVeg,2017-09-25,5,Best Vegan Ice Cream on the market,14.0,2.0,"Thank you for this most incredible flavor sorbetto! I'm in heaven with this flavor. The peanut butter is creamy with just the right amount of fudge. Contrary to another reviewer, I don't find this flavor too sweet. In fact, I don't think it's very sweet at all. If I didn't know better, I would have sworn this was gelato and not sorbetto. It's that good!",,,,
talenti,32_talenti,Bloose,2017-09-25,5,Hard to believe it is dairy free,10.0,1.0,"I tried some Peanut Butter Fudge Sorbetto and had to check the label again to make sure it contained no milk, as it was so rich and creamy. The flavors are perfectly balanced. This is an amazing product!",,,,
talenti,32_talenti,Schaney21,2017-09-25,5,Peanut butter lovers - this is for you!,9.0,1.0,"If you love peanut butter, you MUST try this product. This is now my all time favorite dessert!! My boyfriend isn't a fan of peanut butter so he wasn't too fond of it, but if you're a crazy peanut butter person like me - this is a dream come true!!!",,,,
talenti,32_talenti,Mamakinzel,2018-03-19,5,DELICIOUS!!!! I AM ADDICTED!!!,0.0,0.0,"I felt joy... i can not eat dairy and can not believe the ABSOLUTELY DELICIOUS peanut butter fudge is dairy free. I have eaten containers of this flavor and I have not gotten sick. Yet I keep checking your site to see that others believe it is dairy free too. It is too good to be true. I but 4 containers at a time and look forward to it daily. Some stores are out of ""my"" flavor so I stock up. Thank you.",,,,
talenti,32_talenti,Jesronen,2020-02-06,5,Heavenly Peanut butter and chocolate magic,0.0,0.0,I can't get enough of this Peanut Butter Fudge Sorbetto! I could eat one pint a day if I aloud myself to. This really is a delicious treat that I feel I am floating on a heavenly cloud while experiencing these excellent flavors melting in my mouth. I've never found this good of a treat anywhere else. This is by far the best dairy free desert I have ever found. What a wonderful creation of a desert I have found. This sorbetto by Talenti is absolutely a staple in my freezer and I guard it with my life and have to hide it way in the back or else it will be gone at the first sight from a pair of eyes that sees this magical frozen treat. Peanut butter and chocolate never tasted better together.,,,,
talenti,32_talenti,Mallorymarie88,2017-09-26,5,What in the...?!,7.0,2.0,This is incredible! I was always so sad because I had to give up my beloved talenti. Now I don't. Honestly if I could eat dairy I'd still buy this. Amazing that this is dairy free. Beats any other non dairy product on the market and I've tried them all!!! Make more flavors!!,,,,
talenti,32_talenti,Happysurf,2017-09-25,5,Favorite,4.0,1.0,"I had this rather regretfully since I try to avoid dairy. It was the best flavor I've ever had so I didn't mind having consumed dairy to be able to enjoy it. Two days later, I found out it is dairy free and I was to the moon with happiness! The texture was spot on so I didn't even suspect this to be dairy-free. Favorite hands down, and will enjoy again soon!!!! Soooo yummy.",,,,
talenti,32_talenti,Soulsisterrunning,2019-06-09,5,Roasted Creamy Peanut Butter Goodness,0.0,0.0,"Initial response to first spoonful was unexpected. It is not a straight up boring PB flavor..it seems to have more of a roasted peanut flavor to it that is strangely addictive. The combo of pb and fudge is a classic blend of amazing and satisfying creamy flavor. The only problem where I live is that it is very hard to get this flavor and the Cold Brew in local stores and when compared to other non dairy icecreams...well...there is no comparison. Talenti has the market for best non dairy uncomplicated flavors with plenty of creaminess.
Thank you so much for sharing your feedback about our Peanut Butter Fudge Sorbetto! We would like to assist you further. Please reach out to us directly at consumer.services@unilever.com. We are looking forward to your email!",,,,
talenti,32_talenti,SCOTT71,2019-06-17,5,DAIRY FREE DELIZIOSO!,0.0,0.0,"I recently found out I’m allergic to cow milk, soy, chicken eggs and gluten and I’m already on a diet for diabetes... so, it’s been very difficult trying to find recipes for anything that doesn’t taste like paper.
I’ve tried other “ice treats” that I was told had great taste, only to get a mouthful of disappointment.
I am so glad for Talenti dairy free sorbetto. I just tried the peanut butter fudge for the first time. It was like having a bowl of real ice cream.
I’ll never try another store bought dairy free “ice cream” again.",,,,
talenti,32_talenti,Dairyfreetiff7491,2018-06-08,5,"I love this!!! It's the only ""icecream"" in my li",1.0,0.0,"Woman with allergies
I have a dairy ALERGY. It's not something I can take a pill for and be ok. No it's terrible if it get any dairy. Your chocolate sorbetto and your peanutbutter fudge sorbetto is amazing and I have ZERO ISSUES eating it. It almost makes me want to cry in happiness because I can't have ice cream anymore but these are excellent because they truly are dairy free. Most people say ""dairy free"" and they use soy or coconut milk or what not and I CAN'T DO THAT, I'm also allergic to those but your Sorbettos are wonderful. Please come up with vanilla or other flavors too. I love them and would stock pile those. Oh and when you came up with chocolate and peanutbutter fudge that's excellent. So many people that make sorbetto only have fruit flavors and you get sick of mango and raspberry all the time when you can't have good ice cream you know? Thank you so much for making this delicious ingenious stuff!!",,,,
talenti,32_talenti,RHohnstein86,2018-06-03,5,Super Flipping Awesome!,0.0,0.0,"incredibly rich, decedantly smooth, and incredibibly thick, my favorite of all time. So good it makes me wanna eat it slower and savor every last shaving. Ive tried the gelatos but for me they are much to easy to devour in one sitting due to their soft creaminess. However the sorbetto's are thick/dense enough to help me not over indulge... helping me savor every last bite as the spoon slices through this rich and decedent delight. Simply put it is the only treat ive ever known in which makes me wanna savor every bite. its so thick that i cant take huge bites of it while being super rich in flavor and creaminess which makes me eat less of it only because it is sooooo good. If given the chance though id buy it by the case load and share it with everyone i met.",,,,
talenti,32_talenti,cameron,2017-07-01,5,BEST FLAVOR IN THE WORLD,1.0,0.0,The texture and flavor or the peanut butter fudge sorbetto is unlike anything i've had before. absolutely mind-boggling that it doesn't have any dairy! i am in love with this flavor. I've only been able to find this flavor at Sprouts Farmers Market but i hope it'll make its way around to other vendors soon!,,,,
talenti,32_talenti,Rockdog120,2019-01-30,5,Best ever!,1.0,0.0,"My husband can't eat dairy products, but loves ice cream. I found this for him to try and he fell in love with it. I have seen him eat the whole thing in one sitting! He says it tastes exactly like fudge grandma used to make. Thank you for making a product my husband can eat that actually tastes good!",,,,
talenti,32_talenti,Courtney,2017-07-14,5,THANK YOU TALENTI!,1.0,0.0,"This is hands down the smoothest, creamiest non dairy frozen treat I've ever had. Like other reviewers said, I checked the label again because I couldn't believe it's vegan. Thank you so much Talenti. Please keep making more sorbettos like this!",,,,
talenti,32_talenti,DLSM,2018-08-07,3,What happened? Used to be awesome!!,1.0,0.0,"This used to be my favorite! Not sure what happened to the formula for this, but it’s now got chunks of peanuts in it and very little fudge swirl. It has a chalk like consistency. Very bummed out.",,,,
talenti,32_talenti,gizela kohan,2019-08-18,5,TASTES SO GOOD MIXED W THE RASPBERRY SORBETTO,1.0,0.0,so im dairy free and found this along with the dairy free rasberry sorbetto and i tried both of them together and they work so good!! it tastes like pb and j. soo good.,,,,
talenti,32_talenti,kt1027,2018-08-24,5,I don't even miss ice cream,0.0,0.0,"I am currently 2 weeks in to a dairy-free diet due to a baby with possible milk protein allergy. I LOVE dairy - milk, cream, butter, cheese, yogurt, ice cream.... So I had a breakdown (hormones didn't help) when I had to give up dairy, but this flavor has made everything ok. It's much better than any other ice creams, regular or dairy free, so even though my oatmeal and coffee and pasta and sandwiches and pizza and baked goods will all be ruined, this sorbetto will get me through.",,,,
talenti,32_talenti,jen f,2017-05-16,5,UM WUT,1.0,0.0,"I bought this not knowing it was dairy-free and I like it better then every other dairy or non-dairy ice cream or gelato out right now. Well done, Talenti.",,,,
talenti,32_talenti,AnnieLou,2017-10-22,5,I Can't Believe It's Vegan!,0.0,0.0,"I try to avoid eating animal products, but couldn't resist a taste of this when my husband was eating it. OMG - Amazing! It tastes like the middle of a Buckeye. Creamy, sweet, smooth peanut buttery perfection. I looked at the label and wondered why it was called sorbetto instead of gelato...and then realized....NO DAIRY! Wow. This is so much better than any non-dairy ice cream I've had. This is better than 99.99% of any dairy ice cream I've ever had! Definitely my new favorite.",,,,
talenti,32_talenti,WallysMom,2019-07-24,5,My 7 Year Old thinks this is the best ever!,0.0,0.0,Back in December 2018 I had to cut out dairy and gluten due to my 7 year old's chronic ear infections. It was a rough transition. Two months ago we found this product at a Meijer and it was on sale - so I bought 1 because the other df/gf ice creams we have tried all leave a funny after taste in your mouth. This was so good we actually finished the first pint the first night (don't judge)! Now this is a staple in our household and we are very pleased with the amazing flavor!,,,,
talenti,32_talenti,Khds,2017-09-26,5,Dairy Free Deliciousness,2.0,1.0,"The creaminess and flavor is amazing, this is the best sorbetto I have tried. I really appreciate the non-dairy options that's talenti offers.",,,,
talenti,32_talenti,,2018-02-26,5,Dairy Free Heaven,1.0,0.0,Words cannot describe how amazing this is... you need to try it to believe it. And the price is so reasonable... THE BEST EVER!,,,,
talenti,32_talenti,sophiema,2017-04-30,5,Like eating ice cream topping from a jar.,1.0,0.0,Holy buckets... this is delicious! It's like eating ice cream topping from the jar!,,,,
talenti,32_talenti,Mwall23,2017-05-07,5,10/10 best ice cream ever,1.0,0.0,Incredible nondairy ice cream. honestly the best thing ever,,,,
talenti,32_talenti,Panda 83,2017-05-01,5,Best ice cream ever,1.0,0.0,I love this so much! It is delicious! Decadent! Amazing!!,,,,
talenti,32_talenti,Tanya,2019-09-10,5,Exceeded my expectations!,0.0,0.0,I am very lactose intolerate but was craving ice cream. I looked in the nondairy section and saw this on sale. Although I LOVE chocolate and peanut butter I was hesitant to pick this up. I was disappointed by other brands that made non-dairy peanut butter frozen treats. I decided to go ahead and try it! It tastes amazing!! It totally exceeded my expectations!! It so creamy and has a great peanut butter taste to it. I love it and will go buy some more!!,,,,
